row_id,split,transcript_id,text,cluster_id,ax3_group
work_0218::6,workforce,work_0218,It is something that I do independently AI: Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0222::7,workforce,work_0222,"I see other sellers using the same tools I do, it's hard not to notice, as it provides descriptions in a very typical format, but we don't really discuss it. Well, at least I don't. I think using AI is kind of expected, though. It's more beneficial than harmful. I believe that's the general consensus. AI: Interesting - so there's almost an unspoken recognition that AI use has become part of the landscape, even without direct conversations about it. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0228::10,workforce,work_0228,"Yes, my employer specifically asks us to use AI regularly, so I make a point of using it and looking for ways it could potentially be helpful. We had an AI staff meeting and staff offered suggestions on ways we should and shouldn't use it. AI: That sounds like a pretty proactive approach from your workplace. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0236::6,workforce,work_0236,"Yes, they tend to use it similarly. Many use it for research, and numerical issues, writing emails, and admin. AI: Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0239::6,workforce,work_0239,"My workplace is fairly slow to adopt it, but there has been some talk about the adopting and use of AI. I don't think my immediate colleagues use it at all, but I know that some of the wider team use it in day to day business to send out comms to the team or deal with customer enquiries - particularly management but also others AI: So you're somewhat of an early adopter in your immediate circle. That's an interesting position to be in. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0244::5,workforce,work_0244,I collaborate with it throughout a task AI: Can you tell me more about what that collaboration looks like in practice? How do you typically go back and forth with the AI during a task?,8,context
work_0244::7,workforce,work_0244,My work place culture at a college encourages us to use AI to check our work but not to take over the creative and innovative research process AI: That's an interesting distinction your college makes. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0251::7,workforce,work_0251,"The nature of my work is very independent, I don't necessarily have other colleagues. However, I have spoken to friends who work in similar environments and they have given me tips on how to incorporate AI in an efficient way. AI: That makes sense - so those conversations with friends in similar work have helped shape your approach. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0254::8,workforce,work_0254,People talk openly about it. We all pretty much use it for the same reasons AI: That's helpful context - sounds like there's some shared understanding among your team. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0259::9,workforce,work_0259,Most in my practice do not know how to use it or the extent of how it can help. AI: So you're somewhat of a pioneer in your practice when it comes to AI use. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0261::6,workforce,work_0261,"In social services, a lot of technology that is used in the workplace is out of date. I think embracing newer initiatives in AI technology is a good step forward in this industry, since a large majority of the work is still person-centric and hands on. I haven't been updated on any policies regarding the use of AI, and my workers enjoy using it to complete their work in a similar manner to me. I do find many people letting AI do everything for them, which I try my best to avoid. AI: It's interesting that you've noticed colleagues letting AI handle everything while you're more intentional about maintaining that balance. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0269::5,workforce,work_0269,"My workplace culture is super competitive, encourages very fast turnarounds and rewards quantity, which definitely influences my use of AI since it helps me complete projects much faster while maintaining a competitive high quality of work. AI: Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0271::7,workforce,work_0271,"It's something I've figured out on my own, most of my colleagues are older and don't really have much understanding of AI. Only recently one of them told me he used it to help him with some invoices and he was very surprised at how well it worked. I think they generally don't use it though AI: So you're kind of pioneering this on your own while your colleagues are just starting to discover what's possible. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0273::7,workforce,work_0273,"My direct team uses it sparingly, aside from what I already mentioned but I know that a lot of people across teh organization are excited about it and are trying to incorporate it more and more into their work AI: So there's a bit of a contrast - your immediate team is more reserved in their AI use, while the broader organization seems more enthusiastic about expanding AI integration. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0277::6,workforce,work_0277,"Over the last couple of years my workplace has really embraced it. It is a publishing company and proper journos use it for content ideas/planning, brainstorming, and editing etc. so it isn't frowned upon. It's seen as a helpful tool and not a replacement for humans. It can make our work better and make us more efficient at what we do :) AI: That positive, tool-focused culture sounds really supportive. It's interesting that even the journalists are embracing it for various aspects of their work. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0279::6,workforce,work_0279,"My workplace culture has been progressive in adopting AI into their workflows, though no formal instruction or guidance has been shared or discussed encouraging users to implement AI into their work. In terms of Research and Development, other teams have started integrating AI into their products to add enhanced features that could not be done by normal programming. Knowing that my colleagues are also using AI to solve some of their own problems or to enhance their work encourages me to do the same. AI: So it sounds like there's an organic adoption happening across teams, even without official guidance. That peer influence seems to create a supportive environment for experimentation. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0282::8,workforce,work_0282,"As of now, I am ahead of my colleagues and manager with AI integration in my role as a regional manager (store operations). I have been helping them learn how to use it. Our company is in the process of a digital first transformation, so AI is being integrated into search functions in our company communications and in scheduling our associates to ensure our top performers are working peak hours. AI: So you're actually in a position where you're helping to lead AI adoption rather than following others. That's really interesting. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0283::7,workforce,work_0283,In the beginning no one talked about using any form of AI and I felt like I was the only one using it. So I did not talk openly about it and almost felt guilty for using it. But recently my company has begun openly discussing tools that can be used and several team members have begun experimenting with the tools available. They are also finally sharing their experiences and sharing what has worked well for them AI: That's a fascinating shift from feeling like you had to keep it secret to now having open discussions. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0284::7,workforce,work_0284,i collaborate throughout a task AI: What does that collaboration look like in practice? Can you walk me through how that back-and-forth typically unfolds during one of your tasks?,8,context
work_0284::9,workforce,work_0284,My workplace has many people who are of an older demographic and not confident using the AI assistants. Often managers ask for things they think would be challenging that I can get AI to handle in a matter of minutes and are always very impressed with the results. I would say the culture is hesitant to adopt it and so sometimes I feel like I am one of the only ones using it regularly AI: That's a really interesting dynamic - being the go-to person for AI capabilities while others remain hesitant. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0293::5,workforce,work_0293,I collaborate with it throughout tasks. AI: Tell me more about that collaboration process. What does a typical back-and-forth look like when you're working through something together?,8,context
work_0305::9,workforce,work_0305,"We do talk about it somewhat in the workplace and everyone seems to have various opinions on it. Some educators and nannies are happy to use AI for their observational write-ups while others think that's not appropriate. We're mostly independent businesses so each person has their own way of using AI. AI: That's interesting that there's such a range of approaches, even within the same field. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0306::7,workforce,work_0306,"I adopted AI use on my own, but it could be useful to some of my coworkers. The cooks, dishwashers, and general staff really wouldn't need AI to complete their tasks because all problem-solving solutions are laid out in front of them. I don't know of another coworker that uses AI. Other managers could certainly use it, especially for document and spreadsheet organization. AI: It sounds like you've been something of a pioneer in bringing AI into your workplace. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0309::6,workforce,work_0309,"We haven't been either encouraged or discouraged to use it as a tool in the classroom. So that means some colleagues are totally against it, and some use it more than I do. It would be nice to get some guidance from admin, and also some training or professional development so we aren't guessing about what's appropriate. AI: That uncertainty about what's appropriate really comes through - it sounds like you're all figuring it out individually without clear guidelines. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0310::7,workforce,work_0310,"Typically the people within my team adapted to use AI like how I do, however we've all developed and saved prompts that work for different scenarios and how to approach the AI when it comes to things like coding, asking for strategy/advise, image generation, etc. AI: That's smart - developing a shared library of effective prompts as a team. It sounds like you've all collectively learned how to get better results from AI. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0315::7,workforce,work_0315,"I collaborate in partnership with it, I do not let it do anything by itself without me at least reviewing it before being sent off. But I always use it at the same time I am working on it, I never just set it off to do tasks. AI: That collaborative approach is really interesting - you're working alongside it rather than handing things off. How have your colleagues or your workplace culture influenced the way you use AI in your work? Do you notice differences in how people around you approach these tools?",8,context
work_0315::8,workforce,work_0315,There hasn't been any discussion on the use of AI in the workplace by my colleagues. I have not noticed how people use it if any. AI: So it sounds like AI use isn't really something that's openly discussed or visible in your workplace environment. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0318::5,workforce,work_0318,I collaborate with it. I'll ask a question or feed it some data for it to interpret and then have a conversation about it. AI: So you're having more of a back-and-forth dialogue with it rather than just giving it something and walking away. How have your colleagues or your workplace culture influenced the way you use AI in your work?,8,context
work_0320::8,workforce,work_0320,"My ""collaboration"" with AI is limited entirely to whatever I need help with at that current moment. If I need to brainstorm, I ask for ideas, bounce back if I need to, and then close the model and move along with what I'm doing. If it's main tasks I'm educated for, like financial statements and such, AI is not involved. AI: How have your colleagues or your workplace culture influenced the way you use AI in your work?",8,context
work_0320::9,workforce,work_0320,"I believe the way my coworkers use it has led me to be more careful and skeptical with my usage. I have a couple of coworkers who have developed a reliance on AI and seem to find a way to use it in every task they do. That caused me to really evaluate about where I use AI in my workflow and nowadays I try to keep it to a minimum. The brain is a muscle and I want to ensure that it's healthy and getting as much exercise as possible. As for my workplace as a whole, they are quite supportive and have invested in AI as a tool for workers to use, and have implemented training to ensure everyone is using it properly (avoiding privacy concerns, fact-checking it, etc.) AI: Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0321::7,workforce,work_0321,My colleagues use AI to learn like myself. But we do not involve it in mathematical calculations or important financial decisions. AI: That sounds like there's a shared understanding in your field about where AI fits - and where it doesn't. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0327::7,workforce,work_0327,"In my workplace I don't think AI tools are used very much. My colleagues do not really mention their use of AI tools. I have chosen to use it independently, although it is not often. AI: Can you share a time when using AI for work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0337::10,workforce,work_0337,"Our company has provided some basic AI tools, but its still very new. Most of the use is left up to the individual employees. There is no push to get people to start using AI. AI: Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0338::8,workforce,work_0338,"I'm actually a sole proprietor so I don't have colleagues in the sense that I work collaboratively with people. My work is mostly completely independent. I do know people who are in the same line of work with me though, and some of them are very pro-AI for their business and some are quite against it. I can't say I've been influenced one way or another. AI: Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0345::7,workforce,work_0345,"No, I don't base my usage on other people. And I don't have any pressure to do so. AI: That's good that you have the freedom to use it as you see fit. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0347::6,workforce,work_0347,"The workplace culture slowly easy into it results seems to be positive so far, I think eventually the whole team will embrace it. AI: It sounds like there's been a gradual adoption process with positive results building momentum. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0348::6,workforce,work_0348,"Not really, I've been the most prominent advocate for day-to-day AI usage in my workplace. I encourage others to use it but I'm not too concerned if it's not for them. AI: So you're kind of pioneering this in your workplace. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0352::6,workforce,work_0352,"I am a freelancer so my AI work isn't affected nor affects other workers. AI: Ah, that's an important distinction - being a freelancer definitely gives you complete autonomy over how you integrate AI into your work processes. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0353::9,workforce,work_0353,I haven't found another person company wide who used it before me. Now some of the young bucks I've trained have begun using it as I've mentioned how useful of a resource it has been in certain scenarios. The old fellas refuse to adapt and grow with the technological advancements. Stuck in their old ways. AI: It sounds like you've become something of a pioneer in your workplace. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0354::7,workforce,work_0354,"Definitely collaborate on a task - I will start with a request and then refine over a series of questions and providing more content for the AI model AI: That collaborative approach sounds really interactive. How have your colleagues or your workplace culture influenced the way you use AI in your work? Are people around you using it similarly, or have you noticed different approaches?",8,context
work_0354::8,workforce,work_0354,"I would say most people are like me (use it for some basic work, but haven't yet understood or put in effort to strategise fully about how it can be applied). There are a few people though that champion the use of AI for the organisation, which is helpful. They will often ask if AI can do a task we're thinking about, and making sure our budgeting and future planning involves AI. AI: That's interesting that you have those AI champions in your organization. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0355::7,workforce,work_0355,"Not much, I would say I'm more of an early adopter. I may have influenced them some into using it more often. AI: Interesting that you're leading the charge there. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0368::5,workforce,work_0368,"I think there's a wide range of how colleagues use AI. Some don't want to touch it, and some are very reliant on it. The culture here is not pushing the usage of the technology at all right now, so since nobody is forced to use it, people seem to use AI as they please. AI: That's interesting that there's such a range of approaches without any organizational pressure. It sounds like people are finding their own comfort levels. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0370::6,workforce,work_0370,"I tend to delegate complete tasks for it to handle independently. AI: So you're more of a ""here's what I need, go do it"" approach rather than working back and forth with AI on the same task. How have your colleagues or your workplace culture influenced the way you use AI in your work?",8,context
work_0373::7,workforce,work_0373,"I tend to collaborate with it. I usually use it to get ideas, clarification, or feedback regarding my work. Occasionally I might ask it to generate a figure or a table but not much else AI: So it sounds like you're working alongside the AI rather than handing off entire pieces of work to it. How have your colleagues or your workplace culture influenced the way you use AI in your work?",8,context
work_0381::7,workforce,work_0381,I've been figuring it out on my own! AI: Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0382::7,workforce,work_0382,"My employees or business contacts are not aware of my AI use. I only use it for admin and creative tasks in my personal office. My employees are physically on my food truck, where there is no AI use. AI: That's an interesting separation - keeping AI use for the behind-the-scenes work while the hands-on operations remain purely human. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0389::6,workforce,work_0389,"I'm the only employee here (I run a couple of small online businesses, one is in startup). AI: Ah, that gives you complete freedom in how you approach AI tools then! Without colleagues or company policies to consider, you can experiment and find what works best for you. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0390::7,workforce,work_0390,"Our upper leadership encourages my team to learn more about AI and use it in our work. There is some resistance from team members who are not as familiar with technology, so I intentionally look for opportunities to use AI in my work. This allows me to share my knowledge with these team members so they (hopefully) have an easier time incorporating AI into their own work. I might not use AI as much if I didn't have this additional reason to do so in order to support my team. AI: Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0391::8,workforce,work_0391,"There has been explicit encouragement to use AI, and a variety of webinars/trainings offered and highly encouraged for employees to attend to learn more about effective uses of it. I am still open to exploring ways in which it could be useful to me personally AI: That's interesting - there's this official encouragement and training, but you're also navigating those informal perceptions about things like email writing. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0398::9,workforce,work_0398,Our workplace strongly encourages the integration of AI. There has been co-pilot agents developed for company-wide use and my team itself has a small group of volunteers that are spending time brainstorming and trying out different ways that AI can help our specific team's tasks AI: That sounds like a really supportive environment for AI adoption. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0402::11,workforce,work_0402,"As always, it varies by project, but mostly we have welcomed AI's help. Our corporate heads are always trying to save money, so tasks that AI can accurately perform much more quickly than humans are preferred. AI: So there's this practical reality where AI helps with efficiency and cost-savings that leadership values, and it sounds like your team has generally adapted well to that. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0405::5,workforce,work_0405,I'm more likely to collaborate with it throughout the process to nail down exactly what it is I want AI: That collaborative approach sounds really hands-on. You're working together to refine and shape the output rather than just handing off a task completely. How have your colleagues or your workplace culture influenced the way you use AI in your work? Has the environment around you shaped how you approach these tools?,8,context
work_0406::5,workforce,work_0406,"I think I've actually used AI much more than I was expecting to because my workplace is very AI-friendly. I am encouraged to use AI to speed up things when appropriate, but with obvious caution and understanding that AI is far from flawless and its work should be double checked. AI: It sounds like having that supportive environment has really opened up your AI usage beyond what you initially anticipated. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0407::7,workforce,work_0407,I tend to collaborate throughout a task. AI: Can you give me an example of what that collaboration looks like? Walk me through how you and AI worked together on one of those recent tasks you mentioned.,8,context
work_0408::6,workforce,work_0408,Not all all. I find that most people do not use AI at all. AI: That's really interesting - so you're essentially pioneering AI use in your workplace. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0411::10,workforce,work_0411,"We do use it the same, I would say. AI: Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0414::7,workforce,work_0414,I'm kinda figuring it out on my own. I know that I need to know it's capabilities to maximize its effectiveness so I I've been trying to find different ways to incorporate it and see what it can do. AI: So you're really pioneering this in your workplace - exploring what's possible on your own. That takes some initiative. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0417::8,workforce,work_0417,"Yes, there is a large push from the organization I work for to increase the usage of AI. They even have classes on how to better utilize the tool. They also had a multi-course series where they explained how AI works. AI: That's quite a comprehensive approach from your organization. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0419::7,workforce,work_0419,I've really been an AI pioneer in my workplace. I've had coworkers adamantly against it and coworkers who are eager to learn more about it. None of it impacts the way I personally use AI. AI: That's really striking that you've maintained your own approach despite such varied reactions from colleagues. It sounds like you've charted your own course as an early adopter. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0422::10,workforce,work_0422,"Not much, Its used by some others in the office for similar tasks AI: So it sounds like AI use is pretty normalized in your workplace, but people are mostly figuring out their own approaches. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0423::5,workforce,work_0423,I definitely prefer to collaborate throughout whatever I am working on! AI: Tell me more about that collaboration - what does that back-and-forth process look like for you in practice?,8,context
work_0425::8,workforce,work_0425,"I go back and forth until I like it. it's unlikely I'll just take the first answer AI: That collaborative approach sounds like it works well for you. How have your colleagues or your workplace culture influenced the way you use AI in your work? Do you find people around you are using it similarly, or have you picked up different approaches from others?",8,context
work_0427::6,workforce,work_0427,"Our workplace is supportive of the use of AI and is encouraged so when we get stuck on certain tasks, we will use AI to think of ideas to try and get through this blocker, such as issues in our code. Due to this supportive nature, I use AI more as a more positive environment has been created for me to utilise the technology. AI: It sounds like having that supportive environment really opened up your usage. That's a great example of how workplace culture can enable or constrain AI adoption. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0437::7,workforce,work_0437,"My boss is an extremely huge advocate for the use of AI. He is constantly showing/telling us different ways that he uses it and encourages us to use it all the time. He uses it all the time in his daily life, not just at work or for work tasks. The rest of my coworkers are more similar to the way I use it, we turn to it as a resource when we need it for a problem or a task, but don't think about incorporating in into work routines or on a regular basis. AI: That's a fascinating dynamic - having a boss who's pushing AI integration while you and your coworkers take a more selective approach. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0438::10,workforce,work_0438,"My workplace doesn't integrate AI at all and we have had no references to AI in our stream. I imagine other departments - finance, HR, etc may be utilizing AI but on the actual floor there is next to no use of AI from colleagues or any workplace guidance. My minimal use of AI is by far the most of any other manager to my knowledge, but there are 200 of us and I only directly work with about 80 of them. AI: So you're essentially pioneering AI use in your immediate work environment - that puts you in an interesting position of experimenting on your own without organizational support or peer examples to learn from. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0439::9,workforce,work_0439,"I'm self-employed as a software engineer and I usually build websites for individuals or small companies. So there's not really a workplace culture or colleagues I have to deal with. AI: Ah, that's a really important context - being self-employed gives you complete autonomy over how you integrate AI into your work. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0440::6,workforce,work_0440,"I don't know that any of my colleagues are using AI very often. Since they have not done a deep dive, I have not felt any pressure to do so, either. Most of the time, I hear about people using it to edit work that has already been written, like cleaning up an email to sound more professional. AI: So it sounds like AI use is still pretty light across your workplace, and mostly for polishing existing work when it does come up. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0441::9,workforce,work_0441,It doesn't affect me much. AI: Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0444::9,workforce,work_0444,I always collaborate with it throughout a task AI: What does that collaboration look like as you work through a project? Can you walk me through how that back-and-forth typically unfolds?,8,context
work_0447::8,workforce,work_0447,I work with freelancers only so that doesn't really factor in to my work. Everyone is independent and can decide how they deliver their own work product when it comes to the way I work. I handle all business-centric decisions and am solely accountable. AI: That gives you a lot of autonomy in how you choose to integrate AI into your processes. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0451::7,workforce,work_0451,"In a commercial setting, where the bottom line is what matters, I have used AI more than I did initially. Sometimes we have deadlines to meet. But I'm better at training AI than they are, so that's where they're influenced by me. AI: That's really interesting - so there's this balance between commercial pressures pushing you toward more AI use, while your expertise in working with AI makes you a resource for your colleagues. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0452::6,workforce,work_0452,No. I would say that my colleagues are curious about AI but intimidated by it. I use it the most. AI: So you're kind of the early adopter in your workplace. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0454::7,workforce,work_0454,"Not really, I am the one teaching others how to use it and letting them know how many ways it can be helpful. AI: So you're actually the AI advocate in your workplace, showing others the possibilities. That's quite a role to be in. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0455::8,workforce,work_0455,"AI isn't really talked about, everyone uses it though, but its a personal choice how much we choose to use. AI: That's interesting - there's this kind of quiet acceptance where everyone's using it but not really discussing it openly. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0460::11,workforce,work_0460,"AI can be pretty controversial but since I was in a small office and about half the staff would openly talk about using it, it felt like there wouldn't be any side-eyeing or judgment for using it in my day-to-day. I also was doing more writing at that agency than I do currently, so there was more to keep up with and therefore more tasks that felt appropriate to ask the AI for help on. AI: Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0462::6,workforce,work_0462,"I am an early adopter, specifically of AI reliance on coding. My coworkers typically use the information I synthesize from the larger dataset. My job is to refine the data for easier processing. AI: So you're kind of the bridge between the raw data and your team - using AI to help you process and clean it up for others to work with. That's an interesting position to be in as the early adopter. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0465::6,workforce,work_0465,Not a lot really. AI doesn't come up in conversation very often. I think most of them are in the same boat as me. The only time my co-workers mention AI is how they use it during their personal time. AI: Sounds like it's still pretty individual rather than something your workplace is actively discussing. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0469::7,workforce,work_0469,"In my experience, there's been some hesitancy from other workers. I've never been told outright to not use AI or anything, but it's certainly not talked about or explored formally or informally. I may be the only person on or staff of 10-20 to incorporate AI into my work. However, there may be others using it and just not discussing it. AI: That's really insightful - being potentially the only one openly using AI in that environment. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0477::7,workforce,work_0477,I think i'm probably one of the few to use it to help with my role but I think my manager may use it as well for planning meetings and stuff like that. AI: Interesting that you've kind of pioneered this approach for customer service while your manager uses it for different tasks. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0479::10,workforce,work_0479,It's discussed a lot and there are a couple of people focused on how we can use AI more. I've obviously followed their work and I know I get output that is AI produced - for instance summaries of news stories impacting on our work areas. The big area that has changed is how our project and development teams work - I work with them so see some of it but don't directly use the tools myself. AI: It sounds like AI is becoming quite integrated across different functions at your company. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0480::6,workforce,work_0480,"I would say it is more collaborative at this point. I am still involved in most tasks. I am interested in having more AI Agent work in the near future where I could delegate complete tasks to the AI AI: That's helpful to understand - you're in more of a collaborative mode now but looking toward more delegation in the future. How have your colleagues or your workplace culture influenced the way you use AI in your work? Are others around you using it similarly, or do you find yourself navigating this differently than your peers?",8,context
work_0487::6,workforce,work_0487,"Honestly, I'm not sure what my colleagues do as far as AI- we are remote and kind of a hands-off more independent type work. As far as culture goes, we are free to use the tools, so long as we do not let it be all we rely on. AI: Interesting - so you have that freedom to use AI tools with the understanding that they shouldn't become a complete crutch. That seems to align with how you're actually using them. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0490::10,workforce,work_0490,"I was really one of the first to use AI in my organization, especially in the classroom. A lot of colleagues were very hesitant, especially since the earlier models hallucinated so much and produced poor answers. Some were worried about the impact of AI on their pedagogy. My students have responded really well to AI. Although some might be nervous they recognize its importance and appreciate having someone with some expertise to help them to learn how to use AI responsibly. AI: Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0492::8,workforce,work_0492,"We have training videos about AI and documents outlining the use of it. One of my colleagues was using it this week to write emails and her application to another position within the company. AI: That's helpful context - it sounds like there's some formal guidance but also practical, everyday usage happening among your colleagues. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0493::7,workforce,work_0493,"It surprises me how fast people my generation have fallen behind with AI, and all their missed opportunities, distrust, and fear . AI: That sounds like you're seeing quite a contrast between your own experience and theirs. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0498::8,workforce,work_0498,I work independently and I have not personally heard many people talk about it. I assume it is similar to me and is for simple questions or research. The family I work for is not very tech savvy so there AI use is limited. There has never been any negative sentiment shared about it though. AI: Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?,8,context
work_0499::6,workforce,work_0499,"Yes, it is fairly widely embraced where I work - and actually I saw how it was helping some of my colleagues before I started using it myself AI: That's helpful context - seeing colleagues use it successfully seems to have influenced your adoption. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0503::6,workforce,work_0503,"I work at an AI company, so the use of AI is baked into the core essence of what we are building. This certainly helped created a favorable environment for myself as much as it did for my colleagues. AI: That's fascinating - working at an AI company must create a very different dynamic around AI adoption than most workplaces experience. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0506::7,workforce,work_0506,"I work alone most of the time, so I don't have anyone around to judge my use of AI. I have heard of friends in my industry using it for identification purposes, but the creative thinking is something I started doing myself. AI: That's really interesting that you pioneered the creative consultation aspect on your own. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
work_0509::6,workforce,work_0509,"I haven't conversated with my colleagues about AI use, but I assume they might be using it for similar tasks. They have been working longer than me with more experience so the types of things I use AI for, they might not need to. AI: That's a thoughtful observation about experience levels affecting AI needs. It sounds like you're kind of pioneering your own approach without much direct influence from colleagues. Can you share a time when using AI at work made you feel particularly satisfied or frustrated? What was happening in that situation?",8,context
